index,provider_number,npi,name,address,city,state,state_name,county_me,zip_code,latitude,longitude,phone_quality,year_facility,state_code,county_code,tract_code,block_code,geo_msa_name,geo_msa_code,distance_km,radius_count,geo_medage,geo_malemedage,geo_femalemedage,geo_totalpop,geo_malepop,geo_malepop_percent,geo_femalepop,geo_femalepop_percent,geo_whitepop,geo_whitepop_percent,geo_blackpop,geo_blackpop_percent,geo_nativeamericanpop,geo_nativeamericanpop_percent,geo_asianpop,geo_asianpop_percent,geo_latinopop,geo_latinopop_percent,b01003_001e_county,b02015_002e_county,b02015_007e_county,b02015_010e_county,b02015_012e_county,b02015_022e_county,b05001_002e_county,b09001_001e_county,b11001_001e_county,b11012_002e_county,b14001_001e_county,b14007f_017e_county,b14007f_018e_county,b17001_002e_county,b17001b_002e_county,b17001d_002e_county,b17001h_002e_county,b19013_001e_county,b19013a_001e_county,b19013b_001e_county,b19013c_001e_county,b19013d_001e_county,b19013i_001e_county,b19051_001e_county,b19083_001e_county,b19101_001e_county,b19101a_001e_county,b19101b_001e_county,b19101d_001e_county,b19101i_001e_county,b19119_001e_county,b23006_001e_county,b24114_027e_county,b24114_140e_county,b24114_203e_county,b27001_001e_county,b27006_001e_county,b27007_001e_county,b27017_001e_county,b27018_001e_county,b28011_001e_county,medical_managerspc_county,healthcare_socialworkerspc_count,emergency_medicinephysicianspc_c,b01003_001e_state,b02015_002e_state,b02015_007e_state,b02015_010e_state,b02015_012e_state,b02015_022e_state,b05001_002e_state,b09001_001e_state,b11001_001e_state,b11012_002e_state,b14001_001e_state,b14007f_017e_state,b14007f_018e_state,b17001_002e_state,b17001b_002e_state,b17001d_002e_state,b17001h_002e_state,b19013_001e_state,b19013a_001e_state,b19013b_001e_state,b19013c_001e_state,b19013d_001e_state,b19013i_001e_state,b19051_001e_state,b19083_001e_state,b19101_001e_state,b19101a_001e_state,b19101b_001e_state,b19101d_001e_state,b19101i_001e_state,b19119_001e_state,b23006_001e_state,b24114_027e_state,b24114_140e_state,b24114_203e_state,b27001_001e_state,b27006_001e_state,b27007_001e_state,b27017_001e_state,b27018_001e_state,b28011_001e_state,medical_managerspc_state,healthcare_socialworkerspc_state,emergency_medicinephysicianspc_s,endoscopy,cataract,colonoscopy_count,colonoscopy_performance,colonoscopy_rate,normothermia,anterior_vitrectomy,professional_care,adequate_care,poor_care,care_score,strong_communication,adequate_communication,poor_communication,communication_score,excellent_rating,fair_rating,poor_rating,definite_recommendation,probable_recommendation,no_recommendation,recommendation_score,sample_count,completed_surveys,response_rate,survey_start,survey_end
1270,39C0001291,1073816690,Penn State Hershey Endoscopy Center Llc,30 Colonnade Way,State College,PA,Pennsylvania,,,,,,2019,NA,NA,NA,NA,,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,402,No Different Than the National Rate,12.6,NA,NA,,,,,,,,,,,,,,,,,,,,
1271,36C0001281,1043564784,Comprehensive Surgical Center Of Green Llc,1560 Corporate Woods Parkway,Uniontown,PA,Pennsylvania,,,,,,,NA,NA,NA,NA,,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1272,39C0001317,1104220466,Elite Surgery Center Llc,205 Mary Higginson Lane Level 2,Uniontown,PA,Pennsylvania,,,,,,2019,NA,NA,NA,NA,,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,100,0,,,,,,,,,,,,,,,,,,,,
1273,39C0001314,1124439450,Allegheney Clinic Dba Wexford Surgery Center,12311 Perry Highway,Wexford,PA,Pennsylvania,,,,,(878) 332-4340,2019,NA,NA,NA,NA,,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.95,NA,646,No Different Than the National Rate,12.3,94.99,0,99,1,0,99,94,5,1,96,95,4,1,94,5,1,97,2011,679,34,1/1/19,12/31/19
1274,40C0001013,1588828511,Aguadilla Medical Services Inc,Po Box 250479,Aguadilla,PR,Puerto Rico,,603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1275,40C0001027,1801916275,Centro Oftalmologico De Arecibo,404 De Diego,Arecibo,PR,Puerto Rico,,614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1276,40C0001016,1962472845,Asc Y Laser Medico,Medical Opthalmic Plaza Suite 303 1875 St 2,Bayamon,PR,Puerto Rico,,959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1277,40C0001025,1871609610,Centro De Cirugia Ambulatoria De Procedimientos U,Avenida Ponce De Leon 735 Pda 37 1 2,Hato Rey,PR,Puerto Rico,,917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1278,40C0001012,1023052685,Instituto Ojos Y Piel Asc,Carretera 3 Km #23,Carolina,PR,Puerto Rico,,985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1279,40C0001033,1730582792,Afsc Of San Juan,1413 Fernandez Juncos Ave Suite 1A,San Juan,PR,Puerto Rico,,909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1280,40C0001028,1962651497,Centro De Cirugia Ambulatoria Las America,400 Fd Roosevelt Ave Edif Clinica Las America  301,San Juan,PR,Puerto Rico,,918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1281,40C0001034,1790163772,Fresenius Vascular Care Del Caribe Inc,Parque Industrial Amuelas Carr 584 Km 4,Juana Diaz,PR,Puerto Rico,,795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1282,40C0001019,1679535587,Caribbean Surgery Center,8024 Concordia Santa Maria Suite 100,Ponce,PR,Puerto Rico,,717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1283,40C0001017,1669635397,Northeast Corporation,Edif Caribe Medical Plaza Suite 304,Vega Alta,PR,Puerto Rico,,692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1284,40C0001035,1851632780,Cirugia Amb Metropavia Clinic Arecibo,Carr 129 Interior Zona,Arecibo,PR,Puerto Rico,,613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1285,40C0001026,1184871485,Guaynabo Ambulatory Surgical Group Inc,City View Plaza Torre Ii Carr 165 Km 1 2 Num 48,Guaynabo,PR,Puerto Rico,,,,,,2019,NA,NA,NA,NA,,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,0.5,,,,,,,,,,,,,,,,,,,,
1286,40C0001024,1912987629,Hospital San Antonio Inc,Calle Post 18 Norte,Mayaguez,PR,Puerto Rico,,,,,,2019,NA,NA,NA,NA,,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,Number of Cases Too Small,NA,NA,NA,,,,,,,,,,,,,,,,,,,,
1287,40C0001000,1801967815,Clinica De Cirugia Ambulatoria,Calle Peral Esq De Diego 17 6To Piso,Mayaguez,PR,Puerto Rico,,,,,,,NA,NA,NA,NA,,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1288,40C0001002,1508827551,Instituto Cirugia Plastica Del Oeste Inc,165 Mendez Vigo St,Mayaguez,PR,Puerto Rico,,,,,,2019,NA,NA,NA,NA,,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,98.13,NA,NA,NA,NA,0.27,,,,,,,,,,,,,,,,,,,,
1289,40C0001031,1205127032,Advanced Endoscopy Center Psc,2213 Ponce By Pass Second Floor,Ponce,PR,Puerto Rico,,,,,,2019,NA,NA,NA,NA,,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,160,No Different Than the National Rate,11.7,NA,NA,,,,,,,,,,,,,,,,,,,,
1290,40C0001011,1629063151,Instituto De Gastroenterologia De Pr,Clinica Las Americas Sutie 206,San Juan,PR,Puerto Rico,,,,,,2019,NA,NA,NA,NA,,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,289,No Different Than the National Rate,12.8,NA,NA,,,,,,,,,,,,,,,,,,,,
1291,41C0001005,1720085657,Bayside Endoscopy Llc,"148 West River St, Ste 3",Providence,RI,Rhode Island,,2905,,,,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,3728,No Different Than the National Rate,12.3,NA,NA,,,,,,,,,,,,,,,,,,,,
1292,41C0001016,1548549900,Spinal Therapeutics Llc,19 Friendship St Ste G50,Newport,RI,Rhode Island,,2840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1293,41C0001017,1073039657,University Orthophedics East Bay Surgery Center,1 Kettle Point Ave Suite 200,E Providence,RI,Rhode Island,,2914,,,,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,98.6,NA,,,,,,,,,,,,,,,,,,,,
1294,41C0001003,1720085657,Bayside Endoscopy Llc,33 Staniford St.,Providence,RI,Rhode Island,,2905,,,,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,3728,No Different Than the National Rate,12.3,NA,NA,,,,,,,,,,,,,,,,,,,,
1295,42C0001084,1295176139,"Lowcountry Ambulatory Center, Llc",1844 Wallace School Road,Charleston,SC,South Carolina,,29407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1296,42C0001087,1780076885,Carolina Coast Surgery Center,3545 Highway 17,Murrells Inlet,SC,South Carolina,,29576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1297,42C0001080,1760818710,York County Outpatient Endoscopy Center Llc,164 Glenwood Dr.,Rock Hill,SC,South Carolina,,29732,,,,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,3268,No Different Than the National Rate,12.4,NA,NA,,,,,,,,,,,,,,,,,,,,
1298,42C0001085,1881094894,Center For Colon And Digestive Diseases Llc,"103 Gregg Ave Nw, Suite 100",Aiken,SC,South Carolina,,,,,,2019,NA,NA,NA,NA,,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.72,NA,1402,No Different Than the National Rate,11,NA,NA,,,,,,,,,,,,,,,,,,,,
1299,42C0001082,1740562677,Roper St Francis Eye Center,18 Farmfield Avenue,Charleston,SC,South Carolina,,,,,,2019,NA,NA,NA,NA,,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,0.6,,,,,,,,,,,,,,,,,,,,
1300,42C0001081,1972808186,Palmetto Endoscopy Suite Llc,1520 Taylor Street,Columbia,SC,South Carolina,,,,,,2019,NA,NA,NA,NA,,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,1569,No Different Than the National Rate,11.7,NA,NA,,,,,,,,,,,,,,,,,,,,
1301,42C0001088,1629432869,Prisma Health Surgery Center Spartanburg,701 Grove Rd,Greenville,SC,South Carolina,,,,,,2019,NA,NA,NA,NA,,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,352,No Different Than the National Rate,12.3,NA,NA,,,,,,,,,,,,,,,,,,,,
1302,42C0001083,1073789020,The Colorectal Endosurgery Institute Of The Carolinas,1439 Stuart Engals Blvd,Mount Pleasant,SC,South Carolina,,,,,,2019,NA,NA,NA,NA,,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,178,No Different Than the National Rate,13.1,NA,NA,,,,,,,,,,,,,,,,,,,,
1303,42C0001086,1578986550,Summerville Endoscopy Center,328 Midland Parkway,Summerville,SC,South Carolina,,,,,,2019,NA,NA,NA,NA,,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,NA,2155,No Different Than the National Rate,13.3,NA,NA,,,,,,,,,,,,,,,,,,,,
1304,43C0001026,1760465207,"Plastic Surgical Center Of Rapid City, Llp",3615 5Th Street  Suite 100,Rapid City,SD,South Dakota,,57701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1305,43C0001027,1205171295,Vance Thompson Vision Surgery Center Prof Llc Dba Vance Thompson Vision Surgery Center,3101 W 57Th St,Sioux Falls,SD,South Dakota,,,,,,2019,NA,NA,NA,NA,,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,0.06,,,,,,,,,,,,,,,,,,,,
1306,43C0001028,1932451028,Sanford Health Sanford Clinic Watertown Surgical Ctr,901 4Th St Nw,Watertown,SD,South Dakota,,,,,(605) 882-8780,2019,NA,NA,NA,NA,,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,212,No Different Than the National Rate,11.5,NA,NA,99,1,0,99,89,10,1,94,88,10,2,81,16,3,92,512,131,26,1/1/19,12/31/19
1307,44C0001176,1164734232,Midsouth Interventional Pain Institute Llc,1365 West Brierbrook Road,Germantown,TN,Tennessee,,38138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1308,44C0001185,1376886887,"Reeves Eye Surgery Center, Llc",2328 Knob Road Suite 500,Johnson City,TN,Tennessee,,37604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1309,44C0001179,1326287871,"Mua Medical Clinic Of Knoxville, Llc",1338 Papermill Pointe Way,Knoxville,TN,Tennessee,,37909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1310,44C0001184,1447599659,"Southeast Eye Surgery Center, Llc",1400 Dowell Springs Blvd,Knoxville,TN,Tennessee,,37932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1311,44C0001181,1225387640,Pcet Surgery Center,1128 East Weisgarber Rd Suite 110,Knoxville,TN,Tennessee,,37909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1312,44C0001180,1679841738,"Mua Of Middle Tennessee, Llc",28 White Bridge Rd Suite 210,Nashville,TN,Tennessee,,37205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1313,44C0001187,1770837866,Spine And Pain Physicians Surgery Center Llc,1177 Rock Springs Road Suite 130,Smyrna,TN,Tennessee,,37167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1314,44C0001081,1952820037,Bowden Gastro Associates Llc,1417 Monroe Ave.,Memphis,TN,Tennessee,,38104,,,,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,95,No Different Than the National Rate,12.3,NA,NA,,,,,,,,,,,,,,,,,,,,
1315,25C0001069,1760467732,G I Diagnostic And Therapeutic Center Llc,"7668 Airways Blvd, Building # 2",Germantown,TN,Tennessee,,38138,,,,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.34,NA,1605,No Different Than the National Rate,11.1,NA,NA,,,,,,,,,,,,,,,,,,,,
1316,44C0001195,1477067866,Phoenix Ambulatory Surgery Center,101 Physicians Way Suite 114,Lebanon,TN,Tennessee,,37090,,,,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,97,NA,,,,,,,,,,,,,,,,,,,,
1317,44C0001153,1972528800,Renaissance Surgery Center,"320 Bristol West Blvd, Suite 1A",Bristol,TN,Tennessee,,,,,,,NA,NA,NA,NA,,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1318,44C0001183,1881962348,"Center For Spine And Pain Medicine, Pc",7446 Shallowford Rd Ste 102,Chattanooga,TN,Tennessee,,,,,,,NA,NA,NA,NA,,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1319,44C0001182,1841589116,Renaissance Surgery Center Of Chattanooga Llc,1801 Gunbarrel Road,Chattanooga,TN,Tennessee,,,,,,2019,NA,NA,NA,NA,,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,0.33,,,,,,,,,,,,,,,,,,,,
1320,44C0001188,1558785683,Southern Sports Surgical Llc Dba Indian Lake Surgery Center,127 Saundersville Rd Suite A,Hendersonville,TN,Tennessee,,,,,,2019,NA,NA,NA,NA,,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,100,NA,,,,,,,,,,,,,,,,,,,,
1321,44C0001062,1053385856,Physicians Surgery Ctr,207 Stonebridge Boulevard,Jackson,TN,Tennessee,,,,,,2019,NA,NA,NA,NA,,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,100,0.1,,,,,,,,,,,,,,,,,,,,
1322,44C0001166,1326142878,Lebanon Endoscopy Center Llc Dba Lebanon Endoscopy Center,"100 Physicians Way, Suite 340",Lebanon,TN,Tennessee,,,,,(615) 466-9532,2019,NA,NA,NA,NA,,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.45,NA,796,No Different Than the National Rate,12.9,NA,NA,99,1,0,99,95,4,1,97,96,3,1,95,5,0,98,1261,464,37,1/1/19,12/31/19
1323,44C0001177,1598083594,Mid State Endoscopy Center,1115  Dow Street Site A,Murfreesboro,TN,Tennessee,,,,,,2019,NA,NA,NA,NA,,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,396,No Different Than the National Rate,11.4,NA,NA,,,,,,,,,,,,,,,,,,,,
